category_id,title,product_code,qty,price,description,image,image1,image2,image3
15,BA5965,BA5965,1,60720,208RD=3.99 100BQ=6.54 18KW_63.38G,/BA/BA5965/BA5965-1[PNG1].png,/BA/BA5965/BA5965-1[PNG1].png,/BA/BA5965/BA5965-2[PNG].png,/BA/BA5965/BA5965-3[PNG].png
25,BA5966,BA5966,1,14731.2,90RD=2.30 PARAKG=2.61 18KW_13.50G,/BA/BA5966/BA5966-1[PNG1].png,/BA/BA5966/BA5966-1[PNG1].png,/BA/BA5966/BA5966-2[PNG].png,/BA/BA5966/BA5966-3[PNG].png
25,BA5967,BA5967,1,18691.2,90RD=2.30 PARAKG=3.09 18KW_13.50G,/BA/BA5967/BA5967-1[PNG1].png,/BA/BA5967/BA5967-1[PNG1].png,/BA/BA5967/BA5967-2[PNG].png,/BA/BA5967/BA5967-3[PNG].png
25,BA5968,BA5968,1,5491.2,46RD=1.05 PARASG=.60 18KY_8.00G,/BA/BA5968/BA5968-1[PNG1].png,/BA/BA5968/BA5968-1[PNG1].png,/BA/BA5968/BA5968-2[PNG].png,/BA/BA5968/BA5968-3[PNG].png
25,BA5969,BA5969,1,4804.8,46RD=1.05 PARASG=.39 18KY_8.00G,/BA/BA5969/BA5969-1[PNG1].png,/BA/BA5969/BA5969-1[PNG1].png,/BA/BA5969/BA5969-2[PNG].png,/BA/BA5969/BA5969-3[PNG].png
25,BA5970,BA5970,1,5227.2,46RD=1.05 PARASG=.51 18KY_8.00G,/BA/BA5970/BA5970-1[PNG1].png,/BA/BA5970/BA5970-1[PNG1].png,/BA/BA5970/BA5970-2[PNG].png,/BA/BA5970/BA5970-3[PNG].png
21,BA5971,BA5971,1,4593.6,46RD=1.05 1SAP=.78 18KY_8.00G,/BA/BA5971/BA5971-1[PNG1].png,/BA/BA5971/BA5971-1[PNG1].png,/BA/BA5971/BA5971-2[PNG].png,/BA/BA5971/BA5971-3[PNG].png
24,BA5972,BA5972,1,4329.6,46RD=1.05 TANZUY=.58 18KY_8.00G,/BA/BA5972/BA5972-1[PNG1].png,/BA/BA5972/BA5972-1[PNG1].png,/BA/BA5972/BA5972-2[PNG].png,/BA/BA5972/BA5972-3[PNG].png
25,BA5973,BA5973,1,6061.44,46RD=1.05 PARASH=.58 18KW_8.00G,/BA/BA5973/BA5973-1[PNG1].png,/BA/BA5973/BA5973-1[PNG1].png,/BA/BA5973/BA5973-2[PNG].png,/BA/BA5973/BA5973-3[PNG].png
25,BA5974,BA5974,1,5702.4,46RD=1.05 PARASH=.49 18KW_8.00G,/BA/BA5974/BA5974-1[PNG1].png,/BA/BA5974/BA5974-1[PNG1].png,/BA/BA5974/BA5974-2[PNG].png,/BA/BA5974/BA5974-3[PNG].png
23,BA5975,BA5975,1,5158.56,46RD=1.05 PSAP=.69 18KW_8.00G,/BA/BA5975/BA5975-1[PNG1].png,/BA/BA5975/BA5975-1[PNG1].png,/BA/BA5975/BA5975-2[PNG].png,/BA/BA5975/BA5975-3[PNG].png
23,BA5976,BA5976,1,5612.64,46RD=1.05 YSAP=.88 18KW_8.00G,/BA/BA5976/BA5976-1[PNG1].png,/BA/BA5976/BA5976-1[PNG1].png,/BA/BA5976/BA5976-2[PNG].png,/BA/BA5976/BA5976-3[PNG].png
24,BA5977,BA5977,1,4847.04,46RD=1.05 TANZUY=.61 18KW_8.00G,/BA/BA5977/BA5977-1[PNG1].png,/BA/BA5977/BA5977-1[PNG1].png,/BA/BA5977/BA5977-2[PNG].png,/BA/BA5977/BA5977-3[PNG].png
25,BA5978,BA5978,1,15708,90RD=2.30 PARAKJ=2.94 18KW_13.50G,/BA/BA5978/BA5978-1[PNG1].png,/BA/BA5978/BA5978-1[PNG1].png,/BA/BA5978/BA5978-2[PNG].png,/BA/BA5978/BA5978-3[PNG].png
14,BA5979,BA5979,1,50424,BANGLE 508RD=14.65 18KW_91.50G,/BA/BA5979/BA5979-1[PNG1].png,/BA/BA5979/BA5979-1[PNG1].png,/BA/BA5979/BA5979-2[PNG].png,/BA/BA5979/BA5979-3[PNG].png
15,BA5980,BA5980,1,142560,876RD=23.33 234BQ=9.57 18KW_76.47G,/BA/BA5980/BA5980-1[PNG1].png,/BA/BA5980/BA5980-1[PNG1].png,/BA/BA5980/BA5980-2[PNG].png,/BA/BA5980/BA5980-3[PNG].png
15,BA5981,BA5981,1,200640,842RD=29.84 331BQ=17.89 18KW_103.11G,/BA/BA5981/BA5981-1[PNG1].png,/BA/BA5981/BA5981-1[PNG1].png,/BA/BA5981/BA5981-2[PNG].png,/BA/BA5981/BA5981-3[PNG].png
15,BA5982,BA5982,1,26136,219RD=2.90 180BQ=4.04 18KW_55.94G,/BA/BA5982/BA5982-1[PNG1].png,/BA/BA5982/BA5982-1[PNG1].png,/BA/BA5982/BA5982-2[PNG].png,/BA/BA5982/BA5982-3[PNG].png
14,BA5983,BA5983,1,22017.6,BANGLE 281RD=7.4 18KY_10.00G,/BA/BA5983/BA5983-1[PNG1].png,/BA/BA5983/BA5983-1[PNG1].png,/BA/BA5983/BA5983-2[PNG].png,/BA/BA5983/BA5983-3[PNG].png
14,BA5984,BA5984,1,22017.6,BANGLE 281RD=7.4 18KW_10.00G,/BA/BA5984/BA5984-1[PNG1].png,/BA/BA5984/BA5984-1[PNG1].png,/BA/BA5984/BA5984-2[PNG].png,/BA/BA5984/BA5984-3[PNG].png
14,BA5985,BA5985,1,23390.4,BANGLE 281RD=7.4 18KR_10.00G,/BA/BA5985/BA5985-1[PNG1].png,/BA/BA5985/BA5985-1[PNG1].png,/BA/BA5985/BA5985-2[PNG].png,/BA/BA5985/BA5985-3[PNG].png
25,BA5986,BA5986,1,125188.8,290RD=12.42 74BQ=.79 PARALE=15.25 18KW_50.96,/BA/BA5986/BA5986-1[PNG1].png,/BA/BA5986/BA5986-1[PNG1].png,/BA/BA5986/BA5986-2[PNG].png,/BA/BA5986/BA5986-3[PNG].png
25,BA5987,BA5987,1,115104,424RD=17.33 PARAOH=14.63 18KW_55.17G,/BA/BA5987/BA5987-1[PNG1].png,/BA/BA5987/BA5987-1[PNG1].png,/BA/BA5987/BA5987-2[PNG].png,/BA/BA5987/BA5987-3[PNG].png
14,BA5988,BA5988,1,16790.4,BANGLE 144RD=1.40 18KW_36.50G,/BA/BA5988/BA5988-1[PNG1].png,/BA/BA5988/BA5988-1[PNG1].png,/BA/BA5988/BA5988-2[PNG].png,/BA/BA5988/BA5988-3[PNG].png
14,BA5989,BA5989,1,56601.6,208RD=3.63 104BQ=6.29 18KW_66.85G,/BA/BA5989/BA5989-1[PNG1].png,/BA/BA5989/BA5989-1[PNG1].png,/BA/BA5989/BA5989-2[PNG].png,/BA/BA5989/BA5989-3[PNG].png
14,BA5990,BA5990,1,43084.8,BANGLE 364RD=9.65 STE=11.20 18KY_44.50G,/BA/BA5990/BA5990-1[PNG1].png,/BA/BA5990/BA5990-1[PNG1].png,/BA/BA5990/BA5990-2[PNG].png,/BA/BA5990/BA5990-3[PNG].png
14,BA5991,BA5991,1,43084.8,BANGLE 364RD=9.65 STE=11.20 18KW_44.50G,/BA/BA5991/BA5991-1[PNG1].png,/BA/BA5991/BA5991-1[PNG1].png,/BA/BA5991/BA5991-2[PNG].png,/BA/BA5991/BA5991-3[PNG].png
21,BA5992,BA5992,1,2919.84,BANGLE 39SAP=1.50 18KW_8.50G,/BA/BA5992/BA5992-1[PNG1].png,/BA/BA5992/BA5992-1[PNG1].png,/BA/BA5992/BA5992-2[PNG].png,/BA/BA5992/BA5992-3[PNG].png
21,BA5993,BA5993,1,2919.84,BANGLE 39SAP=1.50 18KY_8.50G,/BA/BA5993/BA5993-1[PNG1].png,/BA/BA5993/BA5993-1[PNG1].png,/BA/BA5993/BA5993-2[PNG].png,/BA/BA5993/BA5993-3[PNG].png
19,BA5994,BA5994,1,2919.84,BANGLE 39RUB=1.50 18KW_8.50G,/BA/BA5994/BA5994-1[PNG1].png,/BA/BA5994/BA5994-1[PNG1].png,/BA/BA5994/BA5994-2[PNG].png,/BA/BA5994/BA5994-3[PNG].png
24,BA5995,BA5995,1,2560.8,BANGLE 39PER=1.20 18KW_8.50G,/BA/BA5995/BA5995-1[PNG1].png,/BA/BA5995/BA5995-1[PNG1].png,/BA/BA5995/BA5995-2[PNG].png,/BA/BA5995/BA5995-3[PNG].png
20,BA5996,BA5996,1,3141.6,BANGLE 39EME=1.30 18KY_8.50G,/BA/BA5996/BA5996-1[PNG1].png,/BA/BA5996/BA5996-1[PNG1].png,/BA/BA5996/BA5996-2[PNG].png,/BA/BA5996/BA5996-3[PNG].png
14,BA5997,BA5997,1,4461.6,BANGLE 39RD=1.20 18KW_8.50G,/BA/BA5997/BA5997-1[PNG1].png,/BA/BA5997/BA5997-1[PNG1].png,/BA/BA5997/BA5997-2[PNG].png,/BA/BA5997/BA5997-3[PNG].png
14,BA5998,BA5998,1,3780.48,BANGLE 39RD=1.20 18KY_8.50G,/BA/BA5998/BA5998-1[PNG1].png,/BA/BA5998/BA5998-1[PNG1].png,/BA/BA5998/BA5998-2[PNG].png,/BA/BA5998/BA5998-3[PNG].png
14,BA5999,BA5999,1,3928.32,BANGLE 59RD=1.25 18KY_9.50G,/BA/BA5999/BA5999-1[PNG1].png,/BA/BA5999/BA5999-1[PNG1].png,/BA/BA5999/BA5999-2[PNG].png,/BA/BA5999/BA5999-3[PNG].png
24,BA6000,BA6000,1,11880,BANGLE 90RD=2.30 9TANOE=2.88 18KW_13.50G,/BA/BA6000/BA6000-1[PNG1].png,/BA/BA6000/BA6000-1[PNG1].png,/BA/BA6000/BA6000-2[PNG].png,/BA/BA6000/BA6000-3[PNG].png
25,BA6001,BA6001,1,16368,BANGLE 90RD=2.30 PARAS=2.66 18KY_13.50G,/BA/BA6001/BA6001-1[PNG1].png,/BA/BA6001/BA6001-1[PNG1].png,/BA/BA6001/BA6001-2[PNG].png,/BA/BA6001/BA6001-3[PNG].png
25,BA6002,BA6002,1,19008,90RD=2.30 PARASG=3.45 18KW_13.50G,/BA/BA6002/BA6002-1[PNG1].png,/BA/BA6002/BA6002-1[PNG1].png,/BA/BA6002/BA6002-2[PNG].png,/BA/BA6002/BA6002-3[PNG].png
25,BA6003,BA6003,1,16579.2,90RD=2.30 PARASG=2.47 18KW_13.50G,/BA/BA6003/BA6003-1[PNG1].png,/BA/BA6003/BA6003-1[PNG1].png,/BA/BA6003/BA6003-2[PNG].png,/BA/BA6003/BA6003-3[PNG].png
14,BA6004,BA6004,1,100320,1107RD=29.95 STE=9.30 18KW_62.00G,/BA/BA6004/BA6004-1[PNG1].png,/BA/BA6004/BA6004-1[PNG1].png,/BA/BA6004/BA6004-2[PNG].png,/BA/BA6004/BA6004-3[PNG].png
20,BA6005,BA6005,1,55281.6,688RD=14.20 33EME=20.30 18KW_70.00G,/BA/BA6005/BA6005-1[PNG1].png,/BA/BA6005/BA6005-1[PNG1].png,/BA/BA6005/BA6005-2[PNG].png,/BA/BA6005/BA6005-3[PNG].png
19,BA6006,BA6006,1,4197.6,20RD=.35 5RUB=2.13 18KW_9.46G,/BA/BA6006/BA6006-1[PNG1].png,/BA/BA6006/BA6006-1[PNG1].png,/BA/BA6006/BA6006-2[PNG].png,/BA/BA6006/BA6006-3[PNG].png
19,BA6007,BA6007,1,5280,50RD=.58 5RUB=2.38 18KW_11.35G,/BA/BA6007/BA6007-1[PNG1].png,/BA/BA6007/BA6007-1[PNG1].png,/BA/BA6007/BA6007-2[PNG].png,/BA/BA6007/BA6007-3[PNG].png
21,BA6008,BA6008,1,8976,82RD=.71 50SAP=6.72 18KW_18.48G,/BA/BA6008/BA6008-1[PNG1].png,/BA/BA6008/BA6008-1[PNG1].png,/BA/BA6008/BA6008-2[PNG].png,/BA/BA6008/BA6008-3[PNG].png
14,BA6009,BA6009,1,5385.6,BANGLE 59RD=1.10 18KY_9.50G,/BA/BA6009/BA6009-1[PNG1].png,/BA/BA6009/BA6009-1[PNG1].png,/BA/BA6009/BA6009-2[PNG].png,/BA/BA6009/BA6009-3[PNG].png
14,BA6010,BA6010,1,102643.2,BANGLE 1650RD=37.20 18KW_53.50G,/BA/BA6010/BA6010-1[PNG1].png,/BA/BA6010/BA6010-1[PNG1].png,/BA/BA6010/BA6010-2[PNG].png,/BA/BA6010/BA6010-3[PNG].png
20,BA6011,BA6011,1,47361.6,338RD=6.60 107EME=22.50 18KW_46.00G,/BA/BA6011/BA6011-1[PNG1].png,/BA/BA6011/BA6011-1[PNG1].png,/BA/BA6011/BA6011-2[PNG].png,/BA/BA6011/BA6011-3[PNG].png
14,BA6012,BA6012,1,119592,BANGLE 2250RD=41.90 18KW_63.50G,/BA/BA6012/BA6012-1[PNG1].png,/BA/BA6012/BA6012-1[PNG1].png,/BA/BA6012/BA6012-2[PNG].png,/BA/BA6012/BA6012-3[PNG].png
19,BA6013,BA6013,1,23522.4,123RD=1.00 270RUB=18.00 18KW_35.00G,/BA/BA6013/BA6013-1[PNG1].png,/BA/BA6013/BA6013-1[PNG1].png,/BA/BA6013/BA6013-2[PNG].png,/BA/BA6013/BA6013-3[PNG].png
19,BA6014,BA6014,1,28617.6,202RD=.75 294RUB=24.50 18KW_31.50G,/BA/BA6014/BA6014-1[PNG1].png,/BA/BA6014/BA6014-1[PNG1].png,/BA/BA6014/BA6014-2[PNG].png,/BA/BA6014/BA6014-3[PNG].png
15,BA6015,BA6015,1,115579.2,876RD=23.30 255BQ=7.33 18KW_75.71G,/BA/BA6015/BA6015-1[PNG1].png,/BA/BA6015/BA6015-1[PNG1].png,/BA/BA6015/BA6015-2[PNG].png,/BA/BA6015/BA6015-3[PNG].png
14,BA6016,BA6016,1,56496,531RD=13.90 STE=9.20 18KW_57.00G,/BA/BA6016/BA6016-1[PNG1].png,/BA/BA6016/BA6016-1[PNG1].png,/BA/BA6016/BA6016-2[PNG].png,/BA/BA6016/BA6016-3[PNG].png
14,BA6017,BA6017,1,54489.6,621RD=14.40 STE=4.90 18KW_39.00G,/BA/BA6017/BA6017-1[PNG1].png,/BA/BA6017/BA6017-1[PNG1].png,/BA/BA6017/BA6017-2[PNG].png,/BA/BA6017/BA6017-3[PNG].png
14,BA6018,BA6018,1,56501.28,BANGLE 389RD=10.60 18KW_64.00G,/BA/BA6018/BA6018-1[PNG1].png,/BA/BA6018/BA6018-1[PNG1].png,/BA/BA6018/BA6018-2[PNG].png,/BA/BA6018/BA6018-3[PNG].png
15,BA6019,BA6019,1,160010.4,838RD=29.05 486BQ=10.05 18KW_106.75G,/BA/BA6019/BA6019-1[PNG1].png,/BA/BA6019/BA6019-1[PNG1].png,/BA/BA6019/BA6019-2[PNG].png,/BA/BA6019/BA6019-3[PNG].png
15,BA6020,BA6020,1,198501.6,575RD=29.62 466BQ=16.50 18KW_46.12G,/BA/BA6020/BA6020-1[PNG1].png,/BA/BA6020/BA6020-1[PNG1].png,/BA/BA6020/BA6020-2[PNG].png,/BA/BA6020/BA6020-3[PNG].png
15,BA6021,BA6021,1,142560,876RD=25.64 213BQ=8.01 18KW_76.53G,/BA/BA6021/BA6021-1[PNG1].png,/BA/BA6021/BA6021-1[PNG1].png,/BA/BA6021/BA6021-2[PNG].png,/BA/BA6021/BA6021-3[PNG].png
14,BA6022,BA6022,1,43718.4,BANGLE 422RD=11.45 18KW_48.87G,/BA/BA6022/BA6022-1[PNG1].png,/BA/BA6022/BA6022-1[PNG1].png,/BA/BA6022/BA6022-2[PNG].png,/BA/BA6022/BA6022-3[PNG].png
14,BA6023,BA6023,1,40803.84,BANGLE 343RD=7.95 18KW_48.50G,/BA/BA6023/BA6023-1[PNG1].png,/BA/BA6023/BA6023-1[PNG1].png,/BA/BA6023/BA6023-2[PNG].png,/BA/BA6023/BA6023-3[PNG].png
14,BA6024,BA6024,1,43084.8,364RD=9.65 STE=5.42 18KW_42.90G,/BA/BA6024/BA6024-1[PNG1].png,/BA/BA6024/BA6024-1[PNG1].png,/BA/BA6024/BA6024-2[PNG].png,/BA/BA6024/BA6024-3[PNG].png
14,BA6025,BA6025,1,43084.8,BANGLE 364RD=9.65 STE=5.42 18KY_44.50G,/BA/BA6025/BA6025-1[PNG1].png,/BA/BA6025/BA6025-1[PNG1].png,/BA/BA6025/BA6025-2[PNG].png,/BA/BA6025/BA6025-3[PNG].png
15,BA6026,BA6026,1,36960,190RD=2.54 142BQ=2.46 246SAP=11.65 18KW_36.00G,/BA/BA6026/BA6026-1[PNG1].png,/BA/BA6026/BA6026-1[PNG1].png,/BA/BA6026/BA6026-2[PNG].png,/BA/BA6026/BA6026-3[PNG].png
20,BA6027,BA6027,1,5702.4,10RD=.30 9EME=3.60 STE=1.00 18KW_8.50G,/BA/BA6027/BA6027-1[PNG1].png,/BA/BA6027/BA6027-1[PNG1].png,/BA/BA6027/BA6027-2[PNG].png,/BA/BA6027/BA6027-3[PNG].png
19,BA6028,BA6028,1,5227.2,10RD=.30 9RUB=4.50 STE=1.00 18KW_8.50G,/BA/BA6028/BA6028-1[PNG1].png,/BA/BA6028/BA6028-1[PNG1].png,/BA/BA6028/BA6028-2[PNG].png,/BA/BA6028/BA6028-3[PNG].png
21,BA6029,BA6029,1,5227.2,10RD=.30 9SAP=4.50 STE=1.00 18KW_8.50G,/BA/BA6029/BA6029-1[PNG1].png,/BA/BA6029/BA6029-1[PNG1].png,/BA/BA6029/BA6029-2[PNG].png,/BA/BA6029/BA6029-3[PNG].png
14,BA6030,BA6030,1,5174.4,BANGLE 48RD=1.05 18KW_8.00G,/BA/BA6030/BA6030-1[PNG1].png,/BA/BA6030/BA6030-1[PNG1].png,/BA/BA6030/BA6030-2[PNG].png,/BA/BA6030/BA6030-3[PNG].png
14,BA6031,BA6031,1,5174.4,BANGLE 48RD=1.05 18KY_8.00G,/BA/BA6031/BA6031-1[PNG1].png,/BA/BA6031/BA6031-1[PNG1].png,/BA/BA6031/BA6031-2[PNG].png,/BA/BA6031/BA6031-3[PNG].png
14,BA6032,BA6032,1,54384,531RD=13.90 STE=8.90 18KY_73.00G,/BA/BA6032/BA6032-1[PNG1].png,/BA/BA6032/BA6032-1[PNG1].png,/BA/BA6032/BA6032-2[PNG].png,/BA/BA6032/BA6032-3[PNG].png
14,BA6033,BA6033,1,56496,BANGLE 531RD=13.90 18KW_69.40,/BA/BA6033/BA6033-1[PNG1].png,/BA/BA6033/BA6033-1[PNG1].png,/BA/BA6033/BA6033-2[PNG].png,/BA/BA6033/BA6033-3[PNG].png
14,BA6034,BA6034,1,43084.8,364RD=9.65 STE=5.40 18KW_44.50G,/BA/BA6034/BA6034-1[PNG1].png,/BA/BA6034/BA6034-1[PNG1].png,/BA/BA6034/BA6034-2[PNG].png,/BA/BA6034/BA6034-3[PNG].png
14,BA6035,BA6035,1,43084.8,364RD=9.65 STE=5.40 18KY_44.50G,/BA/BA6035/BA6035-1[PNG1].png,/BA/BA6035/BA6035-1[PNG1].png,/BA/BA6035/BA6035-2[PNG].png,/BA/BA6035/BA6035-3[PNG].png
14,BA6036,BA6036,1,14467.2,BANGLE 368RD=2.75 18KW_21.50G,/BA/BA6036/BA6036-1[PNG1].png,/BA/BA6036/BA6036-1[PNG1].png,/BA/BA6036/BA6036-2[PNG].png,/BA/BA6036/BA6036-3[PNG].png
14,BA6037,BA6037,1,54489.6,621RD=14.17 STE=5.63 18KW_36.10G,/BA/BA6037/BA6037-1[PNG1].png,/BA/BA6037/BA6037-1[PNG1].png,/BA/BA6037/BA6037-2[PNG].png,/BA/BA6037/BA6037-3[PNG].png
14,BA6038,BA6038,1,54489.6,621RD=14.40 STE=4.90 18KY_39.00G,/BA/BA6038/BA6038-1[PNG1].png,/BA/BA6038/BA6038-1[PNG1].png,/BA/BA6038/BA6038-2[PNG].png,/BA/BA6038/BA6038-3[PNG].png
19,BA6039,BA6039,1,36960,190RD=2.54 142BQ=2.46 246RUB=11.20 18KW_36.00G,/BA/BA6039/BA6039-1[PNG1].png,/BA/BA6039/BA6039-1[PNG1].png,/BA/BA6039/BA6039-2[PNG].png,/BA/BA6039/BA6039-3[PNG].png
14,BA6040,BA6040,1,13992,BANGLE 202RD=3.00 18KW_21.00G,/BA/BA6040/BA6040-1[PNG1].png,/BA/BA6040/BA6040-1[PNG1].png,/BA/BA6040/BA6040-2[PNG].png,/BA/BA6040/BA6040-3[PNG].png
14,BA6041,BA6041,1,90288,1107RD=29.95 STE=9.30 18KW_62.00G,/BA/BA6041/BA6041-1[PNG1].png,/BA/BA6041/BA6041-1[PNG1].png,/BA/BA6041/BA6041-2[PNG].png,/BA/BA6041/BA6041-3[PNG].png
14,BA6042,BA6042,1,90288,1107RD=29.95 STE=9.30 18KY_62.00G,/BA/BA6042/BA6042-1[PNG1].png,/BA/BA6042/BA6042-1[PNG1].png,/BA/BA6042/BA6042-2[PNG].png,/BA/BA6042/BA6042-3[PNG].png
14,BA6043,BA6043,1,9556.8,BANGLE 141RD=2.45 18KW_11.50G,/BA/BA6043/BA6043-1[PNG1].png,/BA/BA6043/BA6043-1[PNG1].png,/BA/BA6043/BA6043-2[PNG].png,/BA/BA6043/BA6043-3[PNG].png
14,BA6044,BA6044,1,5491.2,BANGLE 48RD=1.05 18KR_8.00G,/BA/BA6044/BA6044-1[PNG1].png,/BA/BA6044/BA6044-1[PNG1].png,/BA/BA6044/BA6044-2[PNG].png,/BA/BA6044/BA6044-3[PNG].png
20,BA6045,BA6045,1,39600,RD=6.05 EME=35.10 18KW,/BA/BA6045/BA6045-1[PNG1].png,/BA/BA6045/BA6045-1[PNG1].png,/BA/BA6045/BA6045-2[PNG].png,/BA/BA6045/BA6045-3[PNG].png
21,BA6046,BA6046,1,73656,200RD=3.59 177BQ=1.58 592SAP=37.30 18KW_79.50G,/BA/BA6046/BA6046-1[PNG1].png,/BA/BA6046/BA6046-1[PNG1].png,/BA/BA6046/BA6046-2[PNG].png,/BA/BA6046/BA6046-3[PNG].png
19,BA6047,BA6047,1,73656,200RD=3.59 177BQ=1.58 592RUB=37.30 18KW_79.50G,/BA/BA6047/BA6047-1[PNG1].png,/BA/BA6047/BA6047-1[PNG1].png,/BA/BA6047/BA6047-2[PNG].png,/BA/BA6047/BA6047-3[PNG].png
21,BA6048,BA6048,1,58080,454RD=6.90 270SAP=17.15 18KW_41.50G,/BA/BA6048/BA6048-1[PNG1].png,/BA/BA6048/BA6048-1[PNG1].png,/BA/BA6048/BA6048-2[PNG].png,/BA/BA6048/BA6048-3[PNG].png
19,BA6049,BA6049,1,62832,436RD=5.45 511RUB=33.50 18KW_59.00G,/BA/BA6049/BA6049-1[PNG1].png,/BA/BA6049/BA6049-1[PNG1].png,/BA/BA6049/BA6049-2[PNG].png,/BA/BA6049/BA6049-3[PNG].png
21,BA6050,BA6050,1,54912,200RD=2.55 546SAP=38.45 18KW_54.50G,/BA/BA6050/BA6050-1[PNG1].png,/BA/BA6050/BA6050-1[PNG1].png,/BA/BA6050/BA6050-2[PNG].png,/BA/BA6050/BA6050-3[PNG].png
23,BA6051,BA6051,1,53856,53RD=.90 916RUB=33.90 292EME=8.50 18KW_52.50G,/BA/BA6051/BA6051-1[PNG1].png,/BA/BA6051/BA6051-1[PNG1].png,/BA/BA6051/BA6051-2[PNG].png,/BA/BA6051/BA6051-3[PNG].png
14,BA6052,BA6052,1,46147.2,BANGLE 194RD=11.78 18KT_30.00G,/BA/BA6052/BA6052-1[PNG1].png,/BA/BA6052/BA6052-1[PNG1].png,/BA/BA6052/BA6052-2[PNG].png,/BA/BA6052/BA6052-3[PNG].png
14,BA6053,BA6053,1,12302.4,BANGLE 185RD=2.60 18KW_19.00G,/BA/BA6053/BA6053-1[PNG1].png,/BA/BA6053/BA6053-1[PNG1].png,/BA/BA6053/BA6053-2[PNG].png,/BA/BA6053/BA6053-3[PNG].png
24,BA6055,BA6055,1,3960,110RD=.25 5TANZ=2.10 18KW_8.00G,/BA/BA6055/BA6055-1[PNG1].png,/BA/BA6055/BA6055-1[PNG1].png,/BA/BA6055/BA6055-2[PNG].png,/BA/BA6055/BA6055-3[PNG].png
20,BA6056,BA6056,1,4540.8,110RD=.25 5EME=1.90 18KW_8.00G,/BA/BA6056/BA6056-1[PNG1].png,/BA/BA6056/BA6056-1[PNG1].png,/BA/BA6056/BA6056-2[PNG].png,/BA/BA6056/BA6056-3[PNG].png
24,BA6057,BA6057,1,6124.8,86RD=1.20 5TANZ=3.00 18KW_10.00G,/BA/BA6057/BA6057-1[PNG1].png,/BA/BA6057/BA6057-1[PNG1].png,/BA/BA6057/BA6057-2[PNG].png,/BA/BA6057/BA6057-3[PNG].png
14,BA6058,BA6058,1,14784,BANGLE 353RD=2.30 18KW_26.00G,/BA/BA6058/BA6058-1[PNG1].png,/BA/BA6058/BA6058-1[PNG1].png,/BA/BA6058/BA6058-2[PNG].png,/BA/BA6058/BA6058-3[PNG].png
14,BA6059,BA6059,1,15153.6,BANGLE 353RD=2.10 18KR_26.00G,/BA/BA6059/BA6059-1[PNG1].png,/BA/BA6059/BA6059-1[PNG1].png,/BA/BA6059/BA6059-2[PNG].png,/BA/BA6059/BA6059-3[PNG].png
14,BA6060,BA6060,1,14784,BANGLE 353RD=2.30 18KY_26.00G,/BA/BA6060/BA6060-1[PNG1].png,/BA/BA6060/BA6060-1[PNG1].png,/BA/BA6060/BA6060-2[PNG].png,/BA/BA6060/BA6060-3[PNG].png
14,BA6061,BA6061,1,13939.2,BANGLE 444RD=2.60 18KW_20.50G,/BA/BA6061/BA6061-1[PNG1].png,/BA/BA6061/BA6061-1[PNG1].png,/BA/BA6061/BA6061-2[PNG].png,/BA/BA6061/BA6061-3[PNG].png
14,BA6062,BA6062,1,14836.8,BANGLE 444RD=2.60 18KR_20.50G,/BA/BA6062/BA6062-1[PNG1].png,/BA/BA6062/BA6062-1[PNG1].png,/BA/BA6062/BA6062-2[PNG].png,/BA/BA6062/BA6062-3[PNG].png
14,BA6063,BA6063,1,13939.2,BANGLE 444RD=2.60 18KY_20.50G,/BA/BA6063/BA6063-1[PNG1].png,/BA/BA6063/BA6063-1[PNG1].png,/BA/BA6063/BA6063-2[PNG].png,/BA/BA6063/BA6063-3[PNG].png
20,BA6064,BA6064,1,6283.2,9RD=.55 18EME=1.25 18KW_12.00G,/BA/BA6064/BA6064-1[PNG1].png,/BA/BA6064/BA6064-1[PNG1].png,/BA/BA6064/BA6064-2[PNG].png,/BA/BA6064/BA6064-3[PNG].png
19,BA6065,BA6065,1,6283.2,9RD=.55 18RUB=1.60 18KW_12.00G,/BA/BA6065/BA6065-1[PNG1].png,/BA/BA6065/BA6065-1[PNG1].png,/BA/BA6065/BA6065-2[PNG].png,/BA/BA6065/BA6065-3[PNG].png
14,BA6066,BA6066,1,3009.6,BANGLE 41RD=.35 18KY_6.50G,/BA/BA6066/BA6066-1[PNG1].png,/BA/BA6066/BA6066-1[PNG1].png,/BA/BA6066/BA6066-2[PNG].png,/BA/BA6066/BA6066-3[PNG].png
14,BA6067,BA6067,1,3907.2,BANGLE 50RD=.35 18KW_9.00G,/BA/BA6067/BA6067-1[PNG1].png,/BA/BA6067/BA6067-1[PNG1].png,/BA/BA6067/BA6067-2[PNG].png,/BA/BA6067/BA6067-3[PNG].png
14,BA6068,BA6068,1,4144.8,BANGLE 50RD=.35 18KR_9.00G,/BA/BA6068/BA6068-1[PNG1].png,/BA/BA6068/BA6068-1[PNG1].png,/BA/BA6068/BA6068-2[PNG].png,/BA/BA6068/BA6068-3[PNG].png
24,BA6069,BA6069,1,8131.2,92RD=1.15 COR=2.00 18KY_15.00G,/BA/BA6069/BA6069-1[PNG1].png,/BA/BA6069/BA6069-1[PNG1].png,/BA/BA6069/BA6069-2[PNG].png,/BA/BA6069/BA6069-3[PNG].png
